_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
63141,154,Toronto Congress Centre,City-operated Immunization Clinic,650 Dixon Road,,,,,-79.578275659625,,11 a.m. to 8 p.m.,By appointment only.,"",,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,15,"{u'type': u'Point', u'coordinates': (-79.5782756596, 43.6926992726)}",,Etobicoke North
63187,292,LOBLAWS INC LOB1019 RX DSP,Pharmacy Immunization Site,2877 BAYVIEW AVE,,,,,-79.387294897,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-733-1350,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,191,"{u'type': u'Point', u'coordinates': (-79.387294897, 43.768619355)}",2021-03-18,Don Valley North
63188,293,No Frills,Pharmacy Immunization Site,1450 LAWRENCE AVE E,,,,,-79.310406489,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-752-0135,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,192,"{u'type': u'Point', u'coordinates': (-79.310406489, 43.742447141)}",2021-03-18,Don Valley East
63189,294,LOBLAWS INC LOB1099 RX DSP,Pharmacy Immunization Site,3671 DUNDAS ST W,,,,,-79.495866925,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-5570,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,193,"{u'type': u'Point', u'coordinates': (-79.495866925, 43.66543417)}",2021-03-18,Parkdale-High Park
63190,295,LOBLAWS INC LOB1154 RX DSP,Pharmacy Immunization Site,2280 DUNDAS ST W,,,,,-79.45054238,,"Monday: 7 a.m.-6 p.m., Tuesday: 7 a.m.-6 p.m., Wednesday: 7 a.m.-6 p.m., Thursday: 7 a.m.-6 p.m., Friday: 7 a.m.-6 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-533-0770,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,194,"{u'type': u'Point', u'coordinates': (-79.45054238, 43.654817881)}",2021-03-18,Parkdale-High Park
63191,296,LOBLAWS INC LOB1092 RX DSP,Pharmacy Immunization Site,11 REDWAY RD,,,,,-79.360159966,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-425-8433,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,195,"{u'type': u'Point', u'coordinates': (-79.360159966, 43.699973461)}",2021-03-18,Don Valley West
63192,297,No Frills,Pharmacy Immunization Site,3401 LAWRENCE AVE E,,,,,-79.230288387,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-438-4392,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,196,"{u'type': u'Point', u'coordinates': (-79.230288387, 43.758540756)}",2021-03-18,Scarborough-Guildwood
63193,298,LOBLAWS INC NF4119 RX DSP,Pharmacy Immunization Site,449 CARLAW AVE,,,,,-79.342750207,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-462-0651,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,197,"{u'type': u'Point', u'coordinates': (-79.342750207, 43.668294709)}",2021-03-18,Toronto-Danforth
63194,299,LOBLAWS INC LOB4354 RX DSP,Pharmacy Immunization Site,200 FRONT ST E,,,,,-79.366323458,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-363-6412,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,198,"{u'type': u'Point', u'coordinates': (-79.366323458, 43.651100893)}",2021-03-18,Toronto Centre
63195,300,Costco Pharmacy #1316,Pharmacy Immunization Site,42 Overlea Blvd,,,,,-79.347182278,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-265-9387,,"",,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,199,"{u'type': u'Point', u'coordinates': (-79.347182278, 43.706911602)}",2021-03-18,Don Valley West
63196,301,Costco Pharmacy #535,Pharmacy Immunization Site,100 Billy Bishop Way,,,,,-79.455811158,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-9724,,"",,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,200,"{u'type': u'Point', u'coordinates': (-79.455811158, 43.731043023)}",2021-03-18,York Centre
63197,302,Costco Pharmacy #524,Pharmacy Immunization Site,50 Queen Elizabeth Blvd,,,,,-79.507388806,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-2024,,"",,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,201,"{u'type': u'Point', u'coordinates': (-79.507388806, 43.622697529)}",2021-03-18,Etobicoke-Lakeshore
63198,303,LOBLAWS INC NF4345 RX DSP,Pharmacy Immunization Site,1020 ISLINGTON AVE,,,,,-79.518489702,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-234-1204,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,202,"{u'type': u'Point', u'coordinates': (-79.518489702, 43.631868283)}",2021-03-18,Etobicoke-Lakeshore
63199,304,LOBLAWS INC LOB1007 RXDSP,Pharmacy Immunization Site,60 CARLTON ST,,,,,-79.380033002,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-593-1542,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,203,"{u'type': u'Point', u'coordinates': (-79.380033002, 43.662060943)}",2021-03-18,Toronto Centre
63200,305,LOBLAWS INC LOB1004 RX DSP,Pharmacy Immunization Site,17 LESLIE ST,,,,,-79.32899599,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-968-7283,,"",,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,204,"{u'type': u'Point', u'coordinates': (-79.32899599, 43.660899959)}",2021-03-18,Toronto-Danforth
63201,306,LOBLAWS INC LOB4388 RX DSP,Pharmacy Immunization Site,6220 YONGE ST,,,,,-79.421911267,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-224-8626,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,205,"{u'type': u'Point', u'coordinates': (-79.421911267, 43.794746218)}",2021-03-18,Willowdale
63202,307,Costco Pharmacy #537,Pharmacy Immunization Site,1411 Warden Ave,,,,,-79.297742346,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-288-1172,,"",,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,206,"{u'type': u'Point', u'coordinates': (-79.297742346, 43.75965769)}",2021-03-18,Scarborough Centre
63203,308,LOBLAWS INC NF4127 RX DSP,Pharmacy Immunization Site,681 SILVER STAR BLVD,,,,,-79.29882673,,"Monday: 8:30 a.m.-8:30 p.m., Tuesday: 8:30 a.m.-8:30 p.m., Wednesday: 8:30 a.m.-8:30 p.m., Thursday: 8:30 a.m.-8:30 p.m., Friday: 8:30 a.m.-8:30pm, Saturday: 8:30 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-292-3656,,"",,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,207,"{u'type': u'Point', u'coordinates': (-79.29882673, 43.823703294)}",2021-03-18,Scarborough-Agincourt
63204,386,Shoppers Drug Mart 1240,Pharmacy Immunization Site,3366 Yonge St.,,,,,-79.404489513,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-483-3018,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,208,"{u'type': u'Point', u'coordinates': (-79.404489513, 43.732313544)}",2021-03-18,Eglinton-Lawrence
63205,387,Richmond/Adelaide Toronto Rexall,Pharmacy Immunization Site,120 Adelaide Street W. Unit # R28,,,,,-79.38319999,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-368-2743,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,209,"{u'type': u'Point', u'coordinates': (-79.38319999, 43.650005212)}",2021-03-18,Spadina-Fort York
63206,388,Rexall - Richview Plaza Weston,Pharmacy Immunization Site,250 Wincott Drive,,,,,-79.546779456,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-248-1735,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,210,"{u'type': u'Point', u'coordinates': (-79.546779456, 43.679692216)}",2021-03-18,Etobicoke Centre
63207,389,Shoppers Drug Mart 949,Pharmacy Immunization Site,69 Yonge St.,,,,,-79.377533215,,"Monday: 8 a.m.-7 p.m., Tuesday: 8 a.m.-7 p.m., Wednesday: 8 a.m.-7 p.m., Thursday: 8 a.m.-7 p.m., Friday: 8 a.m.-7 p.m., Saturday: 9 a.m.-4 p.m., Sunday: 11 a.m.-4 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-364-1948,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,211,"{u'type': u'Point', u'coordinates': (-79.377533215, 43.64891928)}",2021-03-18,Toronto Centre
63208,390,Shoppers Drug Mart 807,Pharmacy Immunization Site,20 Bloor St. East,,,,,-79.385438175,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 11 a.m.-6 p.m., Sunday: 11 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available",416-967-7787,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,212,"{u'type': u'Point', u'coordinates': (-79.385438175, 43.670753155)}",2021-03-18,University-Rosedale
63209,391,Yonge/Eglinton Toronto Rexall,Pharmacy Immunization Site,2300 Yonge Street,,,,,-79.399083523,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-484-4540,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,213,"{u'type': u'Point', u'coordinates': (-79.399083523, 43.707157586)}",2021-03-18,Eglinton-Lawrence
63210,392,Shoppers Drug Mart 1410,Pharmacy Immunization Site,236 Bloor St. West,,,,,-79.396992117,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-927-0440,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,214,"{u'type': u'Point', u'coordinates': (-79.396992117, 43.668376106)}",2021-03-18,University-Rosedale
63211,393,Galleria SC Toronto,Pharmacy Immunization Site,1245 Dupont Street,,,,,-79.441754258,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-9 p.m., Sunday: 8 a.m.-7 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-0805,,"",,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,215,"{u'type': u'Point', u'coordinates': (-79.441754258, 43.667509633)}",2021-03-18,Davenport
63212,394,Shoppers Drug Mart 1335,Pharmacy Immunization Site,255 Morningside Ave.,,,,,-79.184897425,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-8 p.m., Sunday: 9 a.m.-8 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-282-1129,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,216,"{u'type': u'Point', u'coordinates': (-79.184897425, 43.770113674)}",2021-03-18,Scarborough-Rouge Park
63213,395,Shoppers Drug Mart 1377,Pharmacy Immunization Site,958 Bloor St. West,,,,,-79.428772134,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-538-0105,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,217,"{u'type': u'Point', u'coordinates': (-79.428772134, 43.661607205)}",2021-03-18,Davenport
